sent_id	index	Inflection/Surface form	Stem / Root	Category	Gender	Number	Person	Case	Vib	TAM	Voice	head_inflection	head_stem	karka Relation
2004	4	जे.	जे.	n	m	sg	3	d	0	0	-	तालुकदार	तालुकदार	pof__cn
2004	5	के.	के.	n	m	sg	3	d	0	0	-	तालुकदार	तालुकदार	pof__cn
2004	6	तालुकदार	तालुकदार	n	m	sg	3	o	0_ने	0	-	कहा	कह	k1
2004	7	ने	ने	psp	-	-	-	-	-	-	-	तालुकदार	तालुकदार	lwg__psp
2004	8	कहा	कह	v	m	sg	any	-	या	yA	active	ROOT	ROOT	main
2004	9	कि	कि	avy	-	-	-	-	-	-	-	कहा	कह	k2
2004	10	आग	आग	n	f	sg	3	o	0_पर	0	-	लगेंगे	लग	k7
2004	11	पर	पर	psp	-	-	-	-	-	-	-	आग	आग	lwg__psp
2004	12	काबू	काबू	n	m	sg	3	d	0	0	-	पाने	पा	pof
2004	13	पाने	पा	v	any	any	any	o	ना_में	nA	-	लगेंगे	लग	k7
2004	14	में	में	psp	-	-	-	-	-	-	-	पाने	पा	lwg__psp
2004	15	हमें	हम	pn	any	pl	1	o	को	ko	-	लगेंगे	लग	k1
2004	16	कुछ	कुछ	avy	-	-	-	-	-	-	-	दिन	दिन	nmod__adj
2004	17	दिन	दिन	n	m	pl	3	d	0	0	-	लगेंगे	लग	k7t
2004	18	और	और	avy	-	-	-	-	-	-	-	लगेंगे	लग	adv
2004	19	लगेंगे	लग	v	m	pl	3	-	गा	gA	active	कि	कि	ccof
2004	20	।	।	punc	-	-	-	-	-	-	-	कहा	कह	rsym
2005	1	हम	हम	pn	any	pl	1	d	0	0	-	मंगा	मंगा	k1
2005	2	अमेरिकी	अमेरिकी	adj	any	any	-	o	-	-	-	विशेषज्ञों	विशेषज्ञ	nmod__adj
2005	3	विशेषज्ञों	विशेषज्ञ	n	m	pl	3	o	0_द्वारा	0	-	बताई	बता	k1
2005	4	द्वारा	द्वारा	psp	-	-	-	-	-	-	-	विशेषज्ञों	विशेषज्ञ	lwg__psp
2005	5	बताई	बता	v	f	pl	any	-	या_जा+या१	yA	-	मशीनें	मशीन	nmod__k2inv
2005	6	गई	जा	v	f	pl	any	-	या१	yA1	-	बताई	बता	lwg__vaux
2005	7	मशीनें	मशीन	n	f	pl	3	d	0	0	-	मंगा	मंगा	k2
2005	8	मंगा	मंगा	v	m	pl	3	-	या_रह+या_है	yA	active	और	और	ccof
2005	9	रहे	रह	v	m	pl	any	-	या	yA	-	मंगा	मंगा	lwg__vaux
2005	10	हैं	है	v	any	pl	3	-	है	hE	-	रहे	रह	lwg__vaux_cont
2005	11	और	और	avy	-	-	-	-	-	-	-	ROOT	ROOT	main
2005	12	कम	कम	avy	-	-	-	-	-	-	-	दिनों	दिन	nmod__adj
2005	13	से	से	avy	-	-	-	-	-	-	-	कम	कम	lwg__rp
2005	14	कम	कम	avy	-	-	-	-	-	-	-	दिनों	दिन	nmod__adj
2005	15	दो	दो	num	any	any	-	any	-	-	-	दिनों	दिन	nmod__adj
2005	16	दिनों	दिन	n	m	pl	3	o	0_में	0	-	पा	पा	k7t
2005	17	में	में	psp	-	-	-	-	-	-	-	दिनों	दिन	lwg__psp
2005	18	आग	आग	n	f	sg	3	o	0_पर	0	-	पा	पा	k7
2005	19	पर	पर	psp	-	-	-	-	-	-	-	आग	आग	lwg__psp
2005	20	काबू	काबू	n	m	sg	3	d	0	0	-	पा	पा	pof
2005	21	पा	पा	v	m	sg	3	-	0_ले+या_जा+गा	0	passive	और	और	ccof
2005	22	लिया	ले	v	m	sg	any	-	या	yA	-	पा	पा	lwg__vaux
2005	23	जाएगा	जा	v	m	sg	3	-	गा	gA	-	लिया	ले	lwg__vaux_cont
2005	24	।	।	punc	-	-	-	-	-	-	-	और	और	rsym
2006	1	पहले	पहले	nst	m	sg	3	d	-	-	-	बहना	बह	k7t
2006	2	इस	यह	pn	any	sg	3	o	-	-	-	कुएं	कुआँ	nmod__adj
2006	3	कुएं	कुआँ	n	m	sg	3	o	0_से	0	-	बहना	बह	k5
2006	4	से	से	psp	-	-	-	-	-	-	-	कुएं	कुआँ	lwg__psp
2006	5	तेल	तेल	n	m	sg	3	d	0	0	-	बहना	बह	k1
2006	6	बहना	बह	v	any	any	any	o	ना	nA	-	हुआ	हो	k1
2006	7	शुरू	शुरू	n	m	sg	3	d	0	0	-	हुआ	हो	pof
2006	8	हुआ	हो	v	m	sg	any	-	या_था	yA	active	ROOT	ROOT	main
2006	9	था	था	v	m	sg	any	-	था	WA	-	हुआ	हो	lwg__vaux
2006	10	।	।	punc	-	-	-	-	-	-	-	हुआ	हो	rsym
2007	1	उसके	वह	pn	m	sg	3	o	0_बाद	ke	-	लग	लग	k7t
2007	2	बाद	बाद	nst	m	sg	3	d	-	-	-	उसके	वह	lwg__psp
2007	3	इसमें	यह	pn	any	sg	3	o	में	meM	-	लग	लग	k7
2007	4	आग	आग	n	f	sg	3	d	0	0	-	लग	लग	k1
2007	5	लग	लग	v	f	sg	any	-	0_जा+या_था	0	active	ROOT	ROOT	main
2007	6	गई	जा	v	f	sg	any	-	या	yA	-	लग	लग	lwg__vaux
2007	7	थी	था	v	f	sg	any	-	था	WA	-	गई	जा	lwg__vaux_cont
2007	8	।	।	punc	-	-	-	-	-	-	-	लग	लग	rsym
2008	1	स्थिति	स्थिति	n	f	sg	3	o	0_पर	0	-	की	कर	k7
2008	2	पर	पर	psp	-	-	-	-	-	-	-	स्थिति	स्थिति	lwg__psp
2008	3	नियंत्रण	नियंत्रण	n	m	sg	3	o	0_का	0	-	कोशिश	कोशिश	r6-k2
2008	4	की	का	psp	f	sg	-	d	-	-	-	नियंत्रण	नियंत्रण	lwg__psp
2008	5	भरपूर	भरपूर	adj	any	any	-	d	-	-	-	कोशिश	कोशिश	nmod__adj
2008	6	कोशिश	कोशिश	n	f	sg	3	d	0	0	-	की	कर	pof
2008	7	की	कर	v	f	sg	3	-	या_जा_रह+या_है	yA	passive	ROOT	ROOT	main
2008	8	जा	जा	v	any	any	any	-	0	0	-	की	कर	lwg__vaux
2008	9	रही	रह	v	f	sg	any	-	या	yA	-	जा	जा	lwg__vaux_cont
2008	10	है	है	v	any	sg	3	-	है	hE	-	रही	रह	lwg__vaux_cont
2008	11	।	।	punc	-	-	-	-	-	-	-	की	कर	rsym
2009	1	इस	यह	pn	any	sg	3	o	-	-	-	काम	काम	nmod__adj
2009	2	काम	काम	n	m	sg	3	o	0_में	0	-	आए	आ	k7
2009	3	में	में	psp	-	-	-	-	-	-	-	काम	काम	lwg__psp
2009	4	सहयोग	सहयोग	n	m	sg	3	d	0	0	-	देने	दे	pof
2009	5	देने	दे	v	any	any	any	o	ना_के_लिए	nA	-	आए	आ	rt
2009	6	के	के	psp	-	-	-	-	-	-	-	देने	दे	lwg__psp
2009	7	लिए	लिए	psp	-	-	-	-	-	-	-	देने	दे	lwg__psp
2009	8	अमेरिका	अमेरिका	n	m	sg	3	o	0_से	0	-	आए	आ	k5
2009	9	से	से	psp	-	-	-	-	-	-	-	अमेरिका	अमेरिका	lwg__psp
2009	10	दो	दो	num	any	any	-	any	-	-	-	विशेषज्ञ	विशेषज्ञ	nmod__adj
2009	11	विशेषज्ञ	विशेषज्ञ	n	m	pl	3	d	0	0	-	आए	आ	k1
2009	12	आए	आ	v	m	pl	3	-	या_है	yA	active	ROOT	ROOT	main
2009	13	हैं	है	v	any	pl	3	-	है	hE	-	आए	आ	lwg__vaux
2009	14	।	।	punc	-	-	-	-	-	-	-	आए	आ	rsym
2010	1	दोनों	दो	num	any	pl	-	any	-	-	-	विशेषज्ञ	विशेषज्ञ	nmod__adj
2010	2	अमेरिकी	अमेरिकी	adj	any	any	-	d	-	-	-	विशेषज्ञ	विशेषज्ञ	nmod__adj
2010	3	विशेषज्ञ	विशेषज्ञ	n	m	pl	3	d	0	0	-	जुड़े	जुड़	k1
2010	4	ह्यूस्टन	ह्यूस्टन	n	m	sg	3	d	0	0	-	स्थित	स्थित	jjmod
2010	5	स्थित	स्थित	adj	any	any	-	o	-	-	-	इंक	इंक	nmod
2010	6	बूट्स	बूट्स	n	m	sg	3	d	0	0	-	इंक	इंक	pof__cn
2010	7	एंड	एंड	avy	-	-	-	-	-	-	-	इंक	इंक	pof__cn
2010	8	कूट्स	कूट्स	n	m	sg	3	d	0	0	-	इंक	इंक	pof__cn
2010	9	इंटरनेशनल	इंटरनेशनल	n	m	sg	3	d	0	0	-	इंक	इंक	pof__cn
2010	10	वेल	वेल	n	m	sg	3	d	0	0	-	इंक	इंक	pof__cn
2010	11	कंट्रोल	कंट्रोल	n	m	sg	3	d	0	0	-	इंक	इंक	pof__cn
2010	12	इंक	इंक	n	f	sg	3	o	0_से	0	-	जुड़े	जुड़	ras-k2
2010	13	से	से	psp	-	-	-	-	-	-	-	इंक	इंक	lwg__psp
2010	14	जुड़े	जुड़	v	m	pl	3	-	या_हो+या_है	yA	active	ROOT	ROOT	main
2010	15	हुए	हो	v	m	pl	any	-	या	yA	-	जुड़े	जुड़	lwg__vaux
2010	16	हैं	है	v	any	pl	3	-	है	hE	-	हुए	हो	lwg__vaux_cont
2010	17	।	।	punc	-	-	-	-	-	-	-	जुड़े	जुड़	rsym
2011	1	इस	यह	pn	any	sg	3	o	-	-	-	कंपनी	कंपनी	nmod__adj
2011	2	कंपनी	कंपनी	n	f	sg	3	o	0_को	0	-	है	है	k4a
2011	3	को	को	psp	-	-	-	-	-	-	-	कंपनी	कंपनी	lwg__psp
2011	4	इस	यह	pn	any	sg	3	o	-	-	-	तरह	तरह	nmod__adj
2011	5	तरह	तरह	n	f	sg	3	o	0_का	0	-	आपदाओं	आपदा	r6
2011	6	की	का	psp	f	pl	-	o	-	-	-	तरह	तरह	lwg__psp
2011	7	आपदाओं	आपदा	n	f	pl	3	o	0_पर	0	-	पाने	पा	k7
2011	8	पर	पर	psp	-	-	-	-	-	-	-	आपदाओं	आपदा	lwg__psp
2011	9	काबू	काबू	n	m	sg	3	d	0	0	-	पाने	पा	pof
2011	10	पाने	पा	v	any	sg	any	o	ना_का	nA	-	अनुभव	अनुभव	r6
2011	11	का	का	psp	m	sg	-	d	-	-	-	पाने	पा	lwg__psp
2011	12	लंबा	लंबा	adj	m	sg	-	d	-	-	-	अनुभव	अनुभव	nmod__adj
2011	13	अनुभव	अनुभव	n	m	sg	3	d	0	0	-	है	है	k1
2011	14	है	है	v	any	sg	3	-	है	hE	active	ROOT	ROOT	main
2011	15	।	।	punc	-	-	-	-	-	-	-	है	है	rsym
2012	1	यह	यह	pn	any	sg	3	d	-	-	-	कंपनी	कंपनी	nmod__adj
2012	2	अमेरिकी	अमेरिकी	adj	any	any	-	d	-	-	-	कंपनी	कंपनी	nmod__adj
2012	3	कंपनी	कंपनी	n	f	sg	3	d	0	0	-	जानी	जान	k1
2012	4	तेल	तेल	n	m	sg	3	d	0	0	-	एवं	एवं	ccof
2012	5	एवं	एवं	avy	-	-	-	-	-	-	-	कुओं	कुआँ	nmod
2012	6	गैस	गैस	n	f	sg	3	d	0	0	-	एवं	एवं	ccof
2012	7	कुओं	कुआँ	n	m	pl	3	o	0_में	0	-	लगने	लग	k7p
2012	8	में	में	psp	-	-	-	-	-	-	-	कुओं	कुआँ	lwg__psp
2012	9	आग	आग	n	f	sg	3	d	0	0	-	लगने	लग	pof
2012	10	लगने	लग	v	any	pl	any	o	ना_का	nA	-	घटनाओं	घटना	r6
2012	11	की	का	psp	f	pl	-	o	-	-	-	लगने	लग	lwg__psp
2012	12	घटनाओं	घटना	n	f	pl	3	o	0_से	0	-	निपटने	निपट	ras-k2
2012	13	से	से	psp	-	-	-	-	-	-	-	घटनाओं	घटना	lwg__psp
2012	14	निपटने	निपट	v	any	any	any	o	ना_के_लिए	nA	-	जानी	जान	rt
2012	15	के	के	psp	-	-	-	-	-	-	-	निपटने	निपट	lwg__psp
2012	16	लिए	लिए	psp	-	-	-	-	-	-	-	निपटने	निपट	lwg__psp
2012	17	जानी	जान	v	f	sg	3	-	ना_जा+ता_है	nA	active	ROOT	ROOT	main
2012	18	जाती	जा	v	f	sg	any	-	ता	wA	-	जानी	जान	lwg__vaux
2012	19	है	है	v	any	sg	3	-	है	hE	-	जाती	जा	lwg__vaux_cont
2012	20	।	।	punc	-	-	-	-	-	-	-	जानी	जान	rsym
2013	1	दोनों	दो	num	any	pl	-	any	-	-	-	विशेषज्ञ	विशेषज्ञ	nmod__adj
2013	2	विशेषज्ञ	विशेषज्ञ	n	m	pl	3	d	0	0	-	पहुँच	पहुँच	k1
2013	3	शुक्रवार	शुक्रवार	n	m	sg	3	o	0_को	0	-	पहुँच	पहुँच	k7t
2013	4	को	को	psp	-	-	-	-	-	-	-	शुक्रवार	शुक्रवार	lwg__psp
2013	5	ही	ही	avy	-	-	-	-	-	-	-	शुक्रवार	शुक्रवार	lwg__rp
2013	6	घटनास्थल	घटनास्थल	n	m	sg	3	o	0_पर	0	-	पहुँच	पहुँच	k7p
2013	7	पर	पर	psp	-	-	-	-	-	-	-	घटनास्थल	घटनास्थल	lwg__psp
2013	8	पहुँच	पहुँच	v	any	pl	any	-	0_जा+या	0	active	और	और	ccof
2013	9	गए	जा	v	m	pl	any	-	या	yA	-	पहुँच	पहुँच	lwg__vaux
2013	10	और	और	avy	-	-	-	-	-	-	-	ROOT	ROOT	main
2013	11	उन्होंने	वह	pn	any	pl	3	o	ने	ne	-	लिया	ले	k1
2013	12	हालात	हालात	n	m	sg	3	o	0_का	0	-	जायजा	जायजा	r6-k2
2013	13	का	का	psp	m	sg	-	d	-	-	-	हालात	हालात	lwg__psp
2013	14	जायजा	जायजा	n	m	sg	3	d	0	0	-	लिया	ले	pof
2013	15	लिया	ले	v	m	sg	any	-	या	yA	active	और	और	ccof
2013	16	।	।	punc	-	-	-	-	-	-	-	और	और	rsym
2014	1	ओआईएल	ओआईएल	n	m	sg	3	o	0_का	0	-	प्रवक्ता	प्रवक्ता	r6
2014	2	के	का	psp	m	sg	-	o	-	-	-	ओआईएल	ओआईएल	lwg__psp
2014	3	प्रवक्ता	प्रवक्ता	n	m	sg	3	o	0	0	-	बरकाकाटी	बरकाकाटी	nmod
2014	4	प्रशांत	प्रशांत	n	m	sg	3	d	0	0	-	बरकाकाटी	बरकाकाटी	pof__cn
2014	5	बरकाकाटी	बरकाकाटी	n	m	sg	3	o	0_ने	0	-	कहा	कह	k1
2014	6	ने	ने	psp	-	-	-	-	-	-	-	बरकाकाटी	बरकाकाटी	lwg__psp
2014	7	कहा	कह	v	m	sg	any	-	या	yA	active	ROOT	ROOT	main
2014	8	कि	कि	avy	-	-	-	-	-	-	-	कहा	कह	k2
2014	9	दोनों	दो	num	any	pl	-	any	-	-	-	विशेषज्ञों	विशेषज्ञ	nmod__adj
2014	10	अमेरिकी	अमेरिकी	adj	any	any	-	o	-	-	-	विशेषज्ञों	विशेषज्ञ	nmod__adj
2014	11	विशेषज्ञों	विशेषज्ञ	n	m	pl	3	o	0_ने	0	-	किए	कर	k1
2014	12	ने	ने	psp	-	-	-	-	-	-	-	विशेषज्ञों	विशेषज्ञ	lwg__psp
2014	13	आग	आग	n	f	sg	3	d	0	0	-	बुझाने	बुझा	pof
2014	14	बुझाने	बुझा	v	any	any	any	o	ना_के_लिए	nA	-	किए	कर	rt
2014	15	के	के	psp	-	-	-	-	-	-	-	बुझाने	बुझा	lwg__psp
2014	16	लिए	लिए	psp	-	-	-	-	-	-	-	बुझाने	बुझा	lwg__psp
2014	17	किए	कर	v	any	pl	any	-	या_जा_रह+या	yA	active	प्रयासों	प्रयास	nmod__k2inv
2014	18	जा	जा	v	any	any	any	-	0	0	-	किए	कर	lwg__vaux
2014	19	रहे	रह	v	m	pl	any	-	या	yA	-	जा	जा	lwg__vaux_cont
2014	20	प्रयासों	प्रयास	n	m	pl	3	o	0_का	0	-	जायजा	जायजा	r6-k2
2014	21	का	का	psp	m	sg	-	d	-	-	-	प्रयासों	प्रयास	lwg__psp
2014	22	जायजा	जायजा	n	m	sg	3	d	0	0	-	लिया	ले	pof
2014	23	लिया	ले	v	m	sg	any	-	या	yA	active	कि	कि	ccof
2014	24	।	।	punc	-	-	-	-	-	-	-	कहा	कह	rsym
2015	1	उन्होंने	वह	pn	any	sg	3h	o	ने	ne	-	कहा	कह	k1
2015	2	कहा	कह	v	m	sg	any	-	या	yA	active	ROOT	ROOT	main
2015	3	कि	कि	avy	-	-	-	-	-	-	-	कहा	कह	k2
2015	4	वे	वह	pn	any	pl	3	d	0	0	-	करेंगे	कर	k1
2015	5	दोनों	दो	num	any	pl	-	any	-	-	-	विशेषज्ञ	विशेषज्ञ	nmod__adj
2015	6	विशेषज्ञ	विशेषज्ञ	n	m	pl	3	d	0	0	-	करेंगे	कर	k1s
2015	7	आग	आग	n	f	sg	3	d	0	0	-	बुझाने	बुझा	pof
2015	8	बुझाने	बुझा	v	any	any	any	o	ना_के_लिए	nA	-	करेंगे	कर	rt
2015	9	के	के	psp	-	-	-	-	-	-	-	बुझाने	बुझा	lwg__psp
2015	10	लिए	लिए	psp	-	-	-	-	-	-	-	बुझाने	बुझा	lwg__psp
2015	11	जेट	जेट	n	m	sg	3	d	0	0	-	तकनीक	तकनीक	pof__cn
2015	12	कटिंग	कटिंग	n	f	sg	3	d	0	0	-	तकनीक	तकनीक	pof__cn
2015	13	तकनीक	तकनीक	n	f	sg	3	o	0_का	0	-	इस्तेमाल	इस्तेमाल	r6-k2
2015	14	का	का	psp	m	sg	-	d	-	-	-	तकनीक	तकनीक	lwg__psp
2015	15	इस्तेमाल	इस्तेमाल	n	m	sg	3	d	0	0	-	करेंगे	कर	pof
2015	16	करेंगे	कर	v	m	pl	3	-	गा	gA	active	कि	कि	ccof
2015	17	।	।	punc	-	-	-	-	-	-	-	कहा	कह	rsym
2016	1	इसके	यह	pn	any	sg	3	o	0_तहत	ke	-	छोड़ा	छोड़	k7a
2016	2	तहत	तहत	psp	-	-	-	-	-	-	-	इसके	यह	lwg__psp
2016	3	पास	पास	nst	m	sg	3	o	0_का	-	-	टैंक	टैंक	r6
2016	4	के	का	psp	m	sg	-	o	-	-	-	पास	पास	lwg__psp
2016	5	एक	एक	num	any	any	-	any	-	-	-	टैंक	टैंक	nmod__adj
2016	6	टैंक	टैंक	n	m	sg	3	o	0_से	0	-	छोड़ा	छोड़	k3
2016	7	से	से	psp	-	-	-	-	-	-	-	टैंक	टैंक	lwg__psp
2016	8	काफी	काफी	avy	-	-	-	-	-	-	-	दबाव	दबाव	nmod__adj
2016	9	उच्च	उच्च	adj	any	any	-	o	-	-	-	दबाव	दबाव	nmod__adj
2016	10	दबाव	दबाव	n	m	sg	3	o	0_पर	0	-	छोड़ा	छोड़	k7
2016	11	पर	पर	psp	-	-	-	-	-	-	-	दबाव	दबाव	lwg__psp
2016	12	आग	आग	n	f	sg	3	o	0_का	0	-	लपटों	लपट	r6
2016	13	की	का	psp	f	pl	-	o	-	-	-	आग	आग	lwg__psp
2016	14	लपटों	लपट	n	f	pl	3	o	0_पर	0	-	छोड़ा	छोड़	k7
2016	15	पर	पर	psp	-	-	-	-	-	-	-	लपटों	लपट	lwg__psp
2016	16	पानी	पानी	n	m	sg	3	d	0	0	-	छोड़ा	छोड़	k2
2016	17	छोड़ा	छोड़	v	m	sg	3	-	या_जा+ता_है	yA	active	ROOT	ROOT	main
2016	18	जाता	जा	v	m	sg	any	-	ता	wA	-	छोड़ा	छोड़	lwg__vaux
2016	19	है	है	v	any	sg	3	-	है	hE	-	जाता	जा	lwg__vaux_cont
2016	20	।	।	punc	-	-	-	-	-	-	-	छोड़ा	छोड़	rsym
2017	1	इस	यह	pn	any	sg	3	o	-	-	-	टैंक	टैंक	nmod__adj
2017	2	टैंक	टैंक	n	m	sg	3	o	0_में	0	-	भरा	भर	k7p
2017	3	में	में	psp	-	-	-	-	-	-	-	टैंक	टैंक	lwg__psp
2017	4	९,०००	९०००	num	any	any	-	any	-	-	-	किलोलीटर	किलोलीटर	nmod__adj
2017	5	किलोलीटर	किलोलीटर	n	m	sg	3	d	0	0	-	पानी	पानी	nmod__adj
2017	6	पानी	पानी	n	m	sg	3	d	0	0	-	भरा	भर	k2
2017	7	भरा	भर	v	m	sg	3	-	या_जा+गा	yA	active	ROOT	ROOT	main
2017	8	जाएगा	जा	v	m	sg	3	-	गा	gA	-	भरा	भर	lwg__vaux
2017	9	।	।	punc	-	-	-	-	-	-	-	भरा	भर	rsym
2018	1	वहीं	वहीं	adv	-	-	-	-	-	-	-	फैल	फैल	sent-adv
